row,Id,Name,Specie,Relative Mass,Uncertainty,Analytical Method,Uncertainty Method,Specie Id,Particle Size,Original Name,N Samples,Reference,Country,Place,Test Year,Profile Type,Sampling Method,Latitude,Longitude,Cas,Symbol
570,16,Road Dust Urban Paved,Nickel,"6,3E-05","1,4E-05",ED-XRF energy dispersive X-ray fluorescence,standard deviation,612,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,7440-02-0,Ni
571,16,Road Dust Urban Paved,Manganese,"0,00066","0,00012",ED-XRF energy dispersive X-ray fluorescence,standard deviation,526,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,7439-96-5,Mn
572,16,Road Dust Urban Paved,Copper,"0,0003","6,3E-05",ED-XRF energy dispersive X-ray fluorescence,standard deviation,380,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,7440-50-8,Cu
573,16,Road Dust Urban Paved,Bromine,"7,7E-06","3,6E-06",ED-XRF energy dispersive X-ray fluorescence,standard deviation,810,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,10097-32-2,Br
574,16,Road Dust Urban Paved,Iron,"0,036","0,0058",ED-XRF energy dispersive X-ray fluorescence,standard deviation,488,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,7439-89-6,Fe
575,16,Road Dust Urban Paved,Silicon,"0,076","0,016",ED-XRF energy dispersive X-ray fluorescence,standard deviation,694,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,7440-21-3,Si
576,16,Road Dust Urban Paved,Strontium,"0,0002","3,3E-05",ED-XRF energy dispersive X-ray fluorescence,standard deviation,697,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,7440-24-6,Sr
577,16,Road Dust Urban Paved,Elemental Carbon,"0,0094","0,0023",TOT thermal optical analysis NIOSH protocol,standard deviation,797,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,7440-44-0,EC
578,16,Road Dust Urban Paved,Lead,"0,00032","7,3E-05",ED-XRF energy dispersive X-ray fluorescence,standard deviation,520,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,7439-92-1,Pb
579,16,Road Dust Urban Paved,Organic carbon,"0,0069","0,0095","FTIR, Thermogravimetric Analysis/Fourier Transformed Infrared Spectroscopy (FTIR)",standard deviation,626,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,,OC
580,16,Road Dust Urban Paved,Potassium,"0,0084","0,0014",ED-XRF energy dispersive X-ray fluorescence,standard deviation,669,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,07/09/7440,K
581,16,Road Dust Urban Paved,Chlorine,"0,0035","0,0023",ED-XRF energy dispersive X-ray fluorescence,standard deviation,795,TSP,UPVR-P,5,"Colombi et al, 2010, 10.3303/CET1022038",Italy,"Cantu', Pero, Erba",2008,O,Sampling with brush and spade from about 100cm3 surface. Air dried and re-suspended in laboratory,45.7367,9.1254,22537-15-1,Cl
4972,176,Road dust Volcanic complexes,Chromium,9.00E-05,"0,00017",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,347,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-47-3,Cr
4973,176,Road dust Volcanic complexes,Calcium,"0,29865","0,00055",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,329,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-70-2,Ca
4974,176,Road dust Volcanic complexes,Aluminum,"0,00803","0,0002",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,292,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7429-90-5,Al
4975,176,Road dust Volcanic complexes,Zinc,not detected,,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,778,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-66-6,Zn
4976,176,Road dust Volcanic complexes,Vanadium,8.00E-05,"0,00014",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,767,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-62-2,V
4977,176,Road dust Volcanic complexes,Titanium,"0,00094","0,00017",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,715,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-32-6,Ti
4978,176,Road dust Volcanic complexes,Sulfur,"0,00112","0,00017",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,700,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7704-34-9,S
4979,176,Road dust Volcanic complexes,Sodium,"0,00886","0,00106",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,696,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-23-5,Na
4980,176,Road dust Volcanic complexes,Nickel,not detected,,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,612,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-02-0,Ni
4981,176,Road dust Volcanic complexes,Manganese,"0,00023","0,00015",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,526,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7439-96-5,Mn
4982,176,Road dust Volcanic complexes,Copper,not detected,,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,380,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-50-8,Cu
4983,176,Road dust Volcanic complexes,Lead,"0,00075252",5.41E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,520,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7439-92-1,Pb
4984,176,Road dust Volcanic complexes,Potassium,"0,00872","0,00021",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,669,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,07/09/7440,K
4985,176,Road dust Volcanic complexes,Iron,"0,00895","0,00022",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,488,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7439-89-6,Fe
4986,176,Road dust Volcanic complexes,Magnesium,"0,01172","0,00031",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,525,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7439-95-4,Mg
4987,176,Road dust Volcanic complexes,Silicon,"0,0347","0,00022",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,694,PM10,RoadDustVolc,2,"Pietrodangelo et al, 2013, 10.1016/j.atmosenv.2012.11.059",Italy,Rome,2008,O,PM50 (dryed and sieved at 50um) and resuspended PM10 (Tecora Skypos). Sampling via brush and spade.,41.89,12.494,7440-21-3,Si
6751,228,Road Dust-Thessaloniki (Urban & Industrial) ,Copper,"0,0001538",3.09E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,380,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-50-8,Cu
6752,228,Road Dust-Thessaloniki (Urban & Industrial) ,Chromium,"0,00055","0,0001112",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,347,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-47-3,Cr
6753,228,Road Dust-Thessaloniki (Urban & Industrial) ,Calcium,"0,1955","0,0391",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,329,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-70-2,Ca
6754,228,Road Dust-Thessaloniki (Urban & Industrial) ,Aluminum,"0,02757","0,005515",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,292,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7429-90-5,Al
6755,228,Road Dust-Thessaloniki (Urban & Industrial) ,Arsenic,"1,16E-05","2,71E-06",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,298,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-38-2,As
6756,228,Road Dust-Thessaloniki (Urban & Industrial) ,Cadmium,"0,001615","0,0003232",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,328,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-43-9,Cd
6757,228,Road Dust-Thessaloniki (Urban & Industrial) ,Barium,"0,00055","0,0001112",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,300,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-39-3,Ba
6758,228,Road Dust-Thessaloniki (Urban & Industrial) ,Vanadium,"6,99E-05",1.49E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,767,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-62-2,V
6759,228,Road Dust-Thessaloniki (Urban & Industrial) ,Titanium,"0,002887","0,0005777",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,715,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-32-6,Ti
6760,228,Road Dust-Thessaloniki (Urban & Industrial) ,Sulfur,"0,001788","0,0003577",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,700,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7704-34-9,S
6761,228,Road Dust-Thessaloniki (Urban & Industrial) ,Sulfate,"0,1064","0,02128",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,699,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,14808-79-8,SO4=
6762,228,Road Dust-Thessaloniki (Urban & Industrial) ,Zinc,"0,0003382",6.77E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,778,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-66-6,Zn
6763,228,Road Dust-Thessaloniki (Urban & Industrial) ,Ammonium,"0,000398",8.21E-02," IC, Ion chromatography",analytical uncertainty,784,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,14798-03-9,NH4+
6764,228,Road Dust-Thessaloniki (Urban & Industrial) ,Sodium ion,"2,68E-05",7.82E-03,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,785,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,17341-25-2,Na+
6765,228,Road Dust-Thessaloniki (Urban & Industrial) ,Nickel,"5,56E-05",1.14E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,612,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-02-0,Ni
6766,228,Road Dust-Thessaloniki (Urban & Industrial) ,Manganese,"0,000639","0,0001288",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,526,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7439-96-5,Mn
6767,228,Road Dust-Thessaloniki (Urban & Industrial) ,Selenium,"0,1955","0,0391",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,693,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7782-49-2,Se
6768,228,Road Dust-Thessaloniki (Urban & Industrial) ,Nitrate,"0,000506","0,0001043"," IC, Ion chromatography",analytical uncertainty,613,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,14797-55-8,NO3-
6769,228,Road Dust-Thessaloniki (Urban & Industrial) ,Chloride ion,"0,000155","7,75E-06"," IC, Ion chromatography",analytical uncertainty,337,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,16887-00-6,Cl-
6770,228,Road Dust-Thessaloniki (Urban & Industrial) ,Lead,"8,62E-05",1.74E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,520,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7439-92-1,Pb
6771,228,Road Dust-Thessaloniki (Urban & Industrial) ,Organic carbon,"0,0628","0,01404",TOT thermal optical analysis NIOSH protocol,analytical uncertainty,626,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,,OC
6772,228,Road Dust-Thessaloniki (Urban & Industrial) ,Phosphorus,"0,001615","0,0003232",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,666,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7723-14-0,P
6773,228,Road Dust-Thessaloniki (Urban & Industrial) ,Potassium,"0,01025","0,002051",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,669,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,07/09/7440,K
6774,228,Road Dust-Thessaloniki (Urban & Industrial) ,Chlorine,"0,001053","0,0002106",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,795,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,22537-15-1,Cl
6775,228,Road Dust-Thessaloniki (Urban & Industrial) ,Calcium ion,"0,0163","0,00336"," IC, Ion chromatography",analytical uncertainty,2303,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,14127-61-8,Ca2+
6776,228,Road Dust-Thessaloniki (Urban & Industrial) ,Bromine,"3,5E-06",8.60E-04,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,810,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,10097-32-2,Br
6777,228,Road Dust-Thessaloniki (Urban & Industrial) ,Potassium ion,"0,0021","0,0004329"," IC, Ion chromatography",analytical uncertainty,2302,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,24203-36-9,K+
6778,228,Road Dust-Thessaloniki (Urban & Industrial) ,Tellurium,"3,25E-06",3.31E-03,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,1847,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,13494-80-9,Te
6779,228,Road Dust-Thessaloniki (Urban & Industrial) ,Antimony,8.00E-06,2.34E-03,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,296,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-36-0,Sb
6780,228,Road Dust-Thessaloniki (Urban & Industrial) ,Cobalt,"2,68E-05",7.82E-03,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,379,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-48-4,Co
6781,228,Road Dust-Thessaloniki (Urban & Industrial) ,Iron,"0,02474","0,004948",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,488,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7439-89-6,Fe
6782,228,Road Dust-Thessaloniki (Urban & Industrial) ,Magnesium,"0,00814","0,001638",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,525,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7439-95-4,Mg
6783,228,Road Dust-Thessaloniki (Urban & Industrial) ,Silicon,"0,1064","0,02128",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,694,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-21-3,Si
6784,228,Road Dust-Thessaloniki (Urban & Industrial) ,Strontium,"0,0002349","4,7E-05",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,697,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-24-6,Sr
6785,228,Road Dust-Thessaloniki (Urban & Industrial) ,Tin,"5,56E-05",1.14E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,714,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-31-5,Sn
6786,228,Road Dust-Thessaloniki (Urban & Industrial) ,Elemental Carbon,"0,01025","0,002051",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,797,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-44-0,EC
6787,228,Road Dust-Thessaloniki (Urban & Industrial) ,Magnesium ion,"6,99E-05",1.49E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,2772,PM10,THESSRDUI,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,22537-22-0,Mg2+
6714,227,Road Dust-Thessaloniki (Urban Traffic),Barium,"0,000412",8.58E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,300,PM10,THESSRDUT,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-39-3,Ba
6715,227,Road Dust-Thessaloniki (Urban Traffic),Cadmium,"7,7E-05",1.56E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,328,PM10,THESSRDUT,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-43-9,Cd
6716,227,Road Dust-Thessaloniki (Urban Traffic),Arsenic,"0,2014","0,04028",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,298,PM10,THESSRDUT,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-38-2,As
6717,227,Road Dust-Thessaloniki (Urban Traffic),Aluminum,"0,02353","0,004707",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,292,PM10,THESSRDUT,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7429-90-5,Al
6718,227,Road Dust-Thessaloniki (Urban Traffic),Calcium,"0,2014","0,04028",ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,329,PM10,THESSRDUT,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-70-2,Ca
6719,227,Road Dust-Thessaloniki (Urban Traffic),Chromium,"0,000492",9.97E-02,ED-XRF energy dispersive X-ray fluorescence,analytical uncertainty,347,PM10,THESSRDUT,1,"Argyropoulos et al. (2011,in Greek),4th Environ Conf of Macedonia; ACEPT-AIR final report",Greece,Thessaloniki,2007,O,Grab Sampling-Resuspension Chamber,40.6,22.9,7440-47-3,Cr
